# The groups of orthologs are given as matrix with group per row
# and one genome per tab-separated column. Numbers refer to
# entry number as listed in the file "Map-SeqNum-id.map.
# Alternatively, use the OrthologousGroup.txt representation.
Aphidoletes_aphidimyza_AA	Bibio_marci_AA	Bradysia_corophila_AA	Contarinia_nasturtii_AA	Dilophus_febrilis_AA	Drosophila_melanogaster_AA	Plecia_longiforceps_AA	Pseudolycoriella_hygida_AA	Resseliella_maxima_AA	Sitodiplosis_mosellana_AA
14460	15110	13546	16034	13991	25124	0	13885	11349	10936
3853	0	14248	10236	0	1338	0	0	0	7169
0	0	0	7012	0	28233	0	0	0	23954
11397	17693	0	0	16707	6713	0	0	0	0
10089	482	3567	15285	4107	0	7223	7901	9529	29748
13931	2776	3262	12399	0	1419	0	4922	0	8573
16582	15306	79	0	0	1461	0	0	0	14793
14461	15103	13544	16035	14000	0	0	0	0	10939
10	17769	8795	23588	0	0	0	0	0	15395
0	0	25112	0	0	0	0	0	0	14527
0	0	25111	0	0	0	0	0	0	14526
0	0	25110	0	0	0	0	0	0	14525
0	0	0	16450	0	0	0	0	0	7828
0	0	25096	0	0	25001	0	11365	0	0
1501	14585	24688	24824	12545	7772	1609	15396	3830	20146
0	14577	0	24823	12539	25283	0	0	8573	20145
5221	11823	10636	19906	9065	2270	122	4329	1940	9370
0	0	0	0	0	0	0	17585	2592	21678
0	0	0	14397	0	1675	0	0	0	17089
4101	11104	4483	12857	9296	2897	0	0	13008	27081
0	0	0	12952	0	0	0	0	0	2617
0	0	8797	23581	0	0	0	0	0	15394
280	6299	10751	24861	4854	19381	0	2142	12472	15238
6561	0	0	20417	0	0	0	0	0	0
0	0	11430	0	0	0	0	0	0	25116
0	0	11429	0	0	0	0	0	0	25114
9228	0	12487	1334	5335	29665	10617	0	6852	29084
9229	0	12488	1333	5340	29664	0	0	0	29083
9230	0	12489	1332	0	15299	0	0	0	29082
0	0	0	1331	0	0	0	0	0	29081
9265	0	3397	15210	2276	14188	0	0	12013	30383
3190	9265	10736	14418	5311	0	0	8740	5832	24328
0	9274	0	14417	5314	0	0	0	0	24327
0	0	0	14416	0	0	0	0	0	24326
2091	0	9691	13770	0	1623	0	0	0	25602
16363	0	347	7139	7233	0	9692	0	1468	643
15424	0	1558	9272	0	0	0	6092	12409	9697
0	0	0	0	0	0	0	0	9328	13538
764	17062	7352	13680	0	0	0	0	0	19946
0	0	8798	23574	0	0	0	0	0	15403
12405	0	0	2599	0	0	0	0	13973	841
0	0	1011	24137	0	0	0	0	0	25107
7717	0	25866	9613	0	9356	0	0	0	0
0	0	0	0	2469	0	8385	0	0	0
0	0	25364	3211	0	6062	0	0	0	0
0	0	11428	0	0	0	0	0	0	25112
0	0	13381	14700	0	0	0	0	0	29431
0	0	13389	14699	0	0	0	0	0	29430
2045	0	1051	13829	0	0	0	13354	0	25604
13389	0	28265	2896	0	18807	942	0	65	6733
6049	5809	0	19279	6135	0	0	0	625	14707
1182	17114	19764	314	0	12650	0	12905	5329	18424
0	9043	10760	0	7573	13293	11489	11994	0	0
5046	13177	16964	22215	10087	28361	4691	2712	2886	30960
0	17909	19962	0	15864	0	0	9415	0	0
0	0	0	1335	0	0	0	0	0	29087
0	0	0	7817	0	0	0	0	0	11998
0	10300	14418	19572	11388	16907	0	0	0	393
11981	0	1600	752	0	29849	0	0	0	5191
0	0	5843	1409	0	29921	0	0	0	20682
13776	0	0	12085	0	0	0	0	7907	9439
5171	12779	13445	9395	8956	23820	0	0	10295	29
14684	4945	4309	8891	3131	14968	0	5413	2613	9386
7023	10208	17312	5193	11427	1233	0	4577	1840	2872
0	0	26733	0	0	15070	0	17164	0	0
0	0	4928	8483	0	0	0	0	0	5546
0	10306	14419	19571	0	10583	0	0	0	386
0	8247	21817	17111	0	19917	0	10788	0	27939
0	0	0	8740	0	957	0	0	0	8658
8815	1122	5342	909	2211	9640	0	0	7349	30026
0	0	17238	0	0	14148	0	0	0	21551
0	15019	15972	0	13017	0	0	13578	0	0
93	0	27145	497	0	0	5595	8821	1335	22058
11072	0	0	15097	0	0	0	0	0	0
1549	0	9548	24721	0	27902	0	0	0	23164
4264	777	16874	4976	9401	10103	4930	3824	8646	11008
13860	353	22750	19306	260	265	7926	5543	7766	7594
0	11691	12598	10336	0	6881	0	0	0	0
0	189	0	0	2158	13809	0	0	0	0
0	1238	3687	24863	1429	29913	0	0	0	20838
1618	18732	7700	5710	15875	12231	0	0	0	23307
7380	14993	15375	10200	14544	23238	1558	2906	8451	27380
0	0	0	18532	0	0	0	0	6242	14146
0	0	21819	17110	0	0	0	0	0	27935
0	0	15589	1398	5071	0	0	0	0	0
2021	0	13729	9450	0	0	0	11586	10314	25641
0	1276	1535	0	3444	17700	7107	6094	0	0
0	0	0	0	11203	1275	0	0	0	0
4816	13328	25729	9659	10335	2035	0	0	10114	31956
10739	0	19599	14781	8148	27400	11810	11305	9460	27302
10418	0	0	0	0	15135	0	0	3149	0
0	0	0	7039	0	13739	0	0	0	23958
0	0	0	7030	0	28234	0	0	0	23956
0	0	0	7021	0	28235	0	0	0	23953
13128	15494	17776	681	13026	19134	996	14230	12748	8242
0	9542	0	1369	0	0	0	0	0	27626
0	0	10749	0	0	0	0	2409	0	0
12161	1982	14813	3019	684	7202	1655	15320	14446	1391
0	0	21820	17112	0	0	0	0	0	27940
10260	6770	11182	3232	8754	0	0	8639	7007	20232
16095	13635	23300	0	14655	4089	0	14072	0	4589
14176	0	24086	14791	0	0	0	0	6647	3808
0	0	0	0	0	0	0	0	13012	10066
0	0	27856	12635	0	0	0	5092	3329	9931
0	0	4492	12860	0	3932	0	0	0	27070
0	0	4501	12859	0	0	0	0	0	27061
0	0	0	12858	0	0	0	0	0	27051
0	0	22492	0	0	6871	0	0	0	10367
7629	17098	7688	5065	15225	5275	0	17798	13702	21744
0	10763	24466	4870	11186	0	0	0	0	11336
5476	11055	26097	12856	10231	3802	0	0	1759	10107
0	3259	6121	0	0	23861	0	7788	0	2467
8486	15614	24174	0	12527	0	0	0	0	14960
14545	2615	0	9262	0	0	0	0	0	9380
9370	0	0	0	0	0	0	0	0	30394
12371	0	0	0	0	0	0	0	7219	0
9720	8814	20543	16559	7773	8592	11031	9626	6991	30678
9136	7747	21618	12429	0	0	0	9824	11879	20997
7517	11485	16705	17289	12062	14191	0	3809	8280	3730
724	7662	7494	14550	16906	14632	16	0	9261	15344
0	0	0	0	0	14722	0	0	0	26
1352	16552	7677	11079	0	0	0	0	14596	13509
29	3918	0	0	4688	9527	0	0	0	15361
13859	0	22759	18331	0	4876	0	0	0	7592
0	18123	7613	7590	0	0	0	0	0	0
12961	13416	9639	7316	0	15098	0	0	0	0
12960	13415	0	7315	0	25137	0	0	0	0
0	0	28233	7996	0	0	0	0	0	530
0	0	27857	12633	0	0	0	0	0	9930
0	0	0	12632	0	17390	0	0	0	9929
15001	2019	4658	17794	4005	16228	6726	6322	14036	6250
9721	8822	20544	16561	7769	21079	0	0	0	30679
13664	0	26548	2988	0	5100	1733	0	0	8098
5900	0	0	6596	0	0	0	0	0	0
10643	4342	6472	16552	1377	29065	0	0	247	30810
16399	14288	23217	991	14658	7178	1122	14061	8768	1534
11346	8334	20531	14868	4914	5671	0	9653	7344	30347
0	0	0	0	2683	10977	0	0	0	3661
0	10768	0	4872	0	0	0	0	0	11344
1522	6848	20179	0	5953	19543	10552	9492	10881	23243
5579	19318	19214	12801	18394	10367	5652	9056	13003	14303
0	0	4930	8484	0	0	0	0	0	5547
0	965	3137	0	3993	15806	6888	5808	0	18570
8132	8470	19771	4685	7070	12619	11316	1036	5286	15660
13723	4939	2765	11582	2833	6829	7929	0	7772	7585
15425	0	1560	9275	0	0	0	0	0	9700
610	10418	25973	24114	11781	8606	0	0	5999	18415
0	8752	19977	0	7925	3440	0	2191	0	0
5202	11052	12218	19875	11359	10946	117	0	1945	9440
0	0	17236	0	0	28461	0	0	0	21579
0	0	17233	0	0	0	0	0	0	21542
1621	18729	7695	5708	0	26226	0	0	0	23308
13663	0	26546	2986	0	24981	0	0	0	8097
3805	12649	12614	19919	8981	14502	3180	0	593	20942
0	0	0	17114	0	0	0	0	0	27941
0	0	12506	3999	0	27988	0	0	0	30818
13411	0	0	11542	0	0	0	0	870	2466
0	0	0	11541	0	0	0	0	0	2465
0	0	0	11540	0	0	0	0	0	2464
0	0	0	11538	0	0	0	0	0	2463
14859	2478	1807	12170	2483	6553	7937	0	12129	3687
4470	13044	8738	22075	11899	10503	3312	13087	2950	13445
0	13243	0	0	10975	23821	0	0	0	7253
6895	0	0	19661	0	0	0	14683	5396	7250
6899	0	0	19660	0	0	0	0	0	7249
0	14122	14698	1115	12844	0	0	0	12674	4513
11503	0	0	14716	0	0	0	0	3188	27455
0	0	0	14715	0	0	0	0	0	27454
0	8802	20537	16560	0	27460	0	0	0	30681
4089	0	0	21157	0	0	0	0	1509	32062
51	0	7618	527	0	0	0	0	1272	22579
0	0	0	21257	15158	20021	0	0	0	18972
0	0	8258	5740	0	12447	0	0	0	25067
0	0	23333	0	0	0	0	6734	0	0
4090	0	0	21155	0	0	0	0	0	32070
0	0	0	21154	0	0	0	0	0	32069
0	0	0	21153	0	0	0	0	0	32068
0	0	0	21152	0	0	0	0	0	32067
0	0	0	21151	0	0	0	0	0	32065
0	0	0	21150	0	0	0	0	0	32064
0	0	0	21149	0	0	0	0	0	32063
0	0	0	21148	0	0	0	0	0	32061
5207	11046	12220	19877	11377	2951	0	0	0	9490
5199	11064	12217	19876	11369	2952	0	0	0	9487
8592	18405	24627	20602	0	10095	0	0	9631	21754
0	0	17231	0	0	0	0	0	0	21532
16330	13670	109	18993	12631	7221	0	0	13603	10092
0	0	27170	0	0	2319	0	0	0	19324
8667	18321	8775	14497	16633	0	688	0	568	21583
16638	16302	1486	8607	13149	15074	1099	15973	13489	4030
5200	11039	12219	19878	0	27081	0	0	0	9430
13724	4928	2768	11583	0	10837	0	0	7896	7590
0	0	27169	0	0	2324	0	0	0	19338
7106	11836	17144	21937	11466	4038	97	0	10490	9056
0	0	27167	0	0	2318	0	0	0	19325
9372	0	0	0	0	0	0	0	0	30397
7217	12398	14425	21339	0	9964	0	3393	0	32176
7401	13710	23212	4931	13669	19264	1255	14067	2571	19145
12162	1988	14814	0	0	7203	0	0	0	1390
3337	8340	18941	16622	8671	11793	10212	8914	13890	0
0	8807	20538	16557	0	27461	0	0	0	30680
11117	16967	9708	4106	16142	15145	442	14503	9016	14983
0	0	0	14326	0	0	0	0	0	19765
15986	1208	3383	11818	908	20213	5851	6708	12001	2979
0	0	0	23596	0	0	0	0	0	15397
0	11871	13174	0	0	6479	0	0	0	15923
0	0	20529	23164	7510	21336	0	0	0	0
6107	17937	1466	17373	15456	2429	4835	14521	14652	7020
6106	17931	1468	17372	15460	24440	0	0	0	7019
0	16764	7621	0	15611	0	0	0	0	0
137	6156	21208	23834	6059	13770	0	8539	1316	22177
0	2987	0	11453	0	10564	0	0	0	9601
0	14756	9785	0	14194	0	0	14206	0	0
11458	0	0	1666	0	0	0	0	0	26457
0	0	1469	17371	0	7278	0	0	0	7018
0	0	1470	17370	0	24819	0	0	0	7017
0	0	7569	0	0	0	0	711	0	0
0	0	27081	0	0	0	0	0	0	7834
7372	10801	25815	4868	8897	0	0	0	8340	32244
0	0	25816	4867	8890	0	0	0	0	32243
0	0	25817	4866	0	0	0	0	0	32242
0	0	0	4865	0	0	0	0	0	32241
1552	0	0	24717	0	27903	0	0	0	23165
0	10688	15376	0	10193	23959	0	2909	0	0
12620	12159	16675	8486	9599	9898	3919	3760	9373	5550
14366	1677	4934	12354	2821	14627	6733	5563	7929	14258
16184	4102	6827	12112	3277	6710	8005	6521	12283	2285
15026	15251	520	13274	14014	0	0	17560	6371	3094
15027	0	521	13273	14011	0	0	0	0	3092
15028	0	522	13271	0	0	0	0	0	3091
0	0	0	13270	0	0	0	0	0	3090
0	0	0	13269	0	0	0	0	0	3089
0	0	0	13268	0	0	0	0	0	3088
16340	3382	3561	12493	85	1381	0	7923	9740	3034
16339	3404	3558	12492	79	30681	0	0	0	3033
0	9263	16273	0	0	26300	0	0	0	16628
13132	0	16992	8182	0	4537	0	1359	0	8238
11897	13844	15778	662	0	0	0	0	0	472
1392	7132	22392	161	5128	20420	10514	10589	5698	26207
0	0	0	160	0	26269	0	0	0	26205
0	0	0	159	0	0	0	0	0	26204
0	0	0	158	0	0	0	0	0	26203
0	0	0	157	0	0	0	0	0	26202
15058	14712	13487	17751	12830	7348	1451	15984	12255	0
0	0	0	12016	0	0	0	0	0	22232
13265	16069	27334	0	13269	18750	1023	14054	10243	5051
0	16557	7667	0	15224	0	0	17799	0	0
87	17264	27547	23825	17348	25613	443	17034	1326	22079
0	0	0	14322	0	0	0	0	0	19764
0	4532	6474	11884	2783	28284	0	0	0	3382
15822	16080	430	20340	14703	16480	805	17509	2561	9783
2869	5018	166	270	10932	26878	5409	0	10832	25215
4294	0	25651	9518	0	24305	0	0	0	15750
12160	0	14815	0	0	14196	0	0	0	1389
9353	7752	11107	3492	0	3551	11034	0	7416	30105
5755	12387	2648	20777	0	23498	4881	4471	7562	10056
2962	7838	10259	8158	5437	3423	12133	11428	5666	17142
10590	8459	18906	14976	0	13751	0	0	0	27313
10589	0	18909	14975	0	21576	0	0	0	27312
0	0	0	14974	0	27821	0	0	0	27311
9654	7467	13478	15326	0	8475	0	0	9281	0
0	11220	0	0	10264	10246	0	0	0	0
0	0	9811	2512	0	0	0	0	0	0
15831	0	28278	0	0	15014	0	14050	9673	21835
0	3416	3557	12495	0	30683	0	0	0	3037
0	13481	704	0	14279	30029	0	0	0	1574
0	0	19598	14780	8144	8518	0	0	0	27305
0	0	19600	14779	0	8519	0	0	0	27304
0	0	19601	14777	0	0	0	0	0	27303
0	16812	198	0	15677	27366	0	0	0	0
0	3361	3562	12494	0	1380	0	0	0	3035
0	0	0	17374	0	0	0	0	0	7030
0	0	16864	22057	0	0	0	0	0	30674
6914	11761	26134	9794	12033	9711	0	510	4278	5596
0	0	0	14321	0	0	0	0	0	19769
0	11939	9507	19486	0	17869	0	0	0	107
15585	15279	9997	16519	13694	11355	2221	16202	12865	3522
4893	16128	0	5059	0	18922	0	0	0	0
735	0	4923	24203	0	0	0	0	0	20093
0	0	0	0	0	0	0	0	10401	14143
15876	4846	3417	11457	1533	14253	6395	4943	9795	2084
0	0	17232	0	0	0	0	0	0	21522
9518	8882	19531	16929	5815	8491	11805	0	1026	20285
0	0	7232	7895	0	3086	0	15045	0	0
4093	12092	8122	10305	11834	1155	0	4106	5171	31884
0	0	27176	0	0	4260	0	0	0	19335
0	15809	0	0	14447	1334	6403	0	0	0
14190	0	0	0	0	18649	0	0	0	6624
0	0	0	10527	0	0	0	0	4522	0
0	0	16494	0	0	14471	0	9242	0	25843
12239	15590	259	7064	13250	17988	2421	13604	159	5289
0	0	0	17375	0	0	0	0	0	7032
16082	3391	0	5646	0	6674	0	0	0	0
6077	0	0	0	0	3730	4593	0	0	27248
0	2468	1808	12172	2501	0	0	0	0	3690
0	0	15588	1395	0	3498	0	0	0	0
8804	9143	22115	0	5890	14753	7446	0	0	0
0	0	17289	5543	0	14293	0	0	0	25981
9517	8876	19532	16931	5814	20931	0	0	0	20286
0	0	0	14325	0	0	0	0	0	19768
0	14331	0	0	0	13272	2167	0	0	575
1188	0	1393	14190	0	0	9025	13982	5324	21861
0	0	0	21864	0	0	0	0	2008	31397
0	0	2616	0	0	0	0	0	0	32020
0	0	2539	0	0	0	0	0	0	32019
1289	0	0	0	0	0	0	0	4115	0
11461	18035	8529	0	17502	21670	0	0	0	26468
4376	2051	26931	9355	31	17253	0	4719	12925	16661
0	0	1809	12171	2496	26699	0	0	0	3686
611	10411	25974	24115	11788	21111	0	0	0	18423
1659	8930	9710	24539	4774	12404	10479	14494	7094	25082
0	8923	9711	24537	4767	26430	0	0	0	25081
15426	0	0	9273	0	0	0	0	0	9696
0	0	0	17115	0	0	0	0	0	27944
0	0	0	806	0	20076	0	0	0	5857
2356	5513	26693	16015	7147	20278	12035	11834	5635	22914
5552	10736	15371	5527	11293	15757	0	2910	14322	8912
9424	0	22715	14646	0	0	0	0	0	29419
10385	3436	6251	0	3570	0	0	5848	13786	29575
2763	13999	10047	11784	13648	24422	2341	0	13922	25437
0	18115	0	0	16376	0	0	0	0	18346
3755	9775	4580	5055	9356	15332	4890	2178	13227	25557
0	5573	14096	0	6381	12079	0	0	0	26481
13447	0	27347	889	0	0	0	0	3639	871
0	0	27348	887	0	0	0	0	0	870
0	0	0	886	0	0	0	0	0	869
0	8796	20545	16562	0	5660	0	0	0	30682
10792	2192	26874	16582	0	0	0	5213	3271	28687
14319	0	0	0	0	0	0	0	0	19373
16306	9352	20888	11788	4841	21423	0	0	0	2947
16661	14055	23017	882	13715	29581	1776	2149	3669	1306
9637	0	2494	16813	1374	13037	0	0	11480	27972
2982	9287	22682	14049	8797	0	10266	0	10647	17091
0	0	27175	0	0	25956	0	0	0	19327
15539	4706	6844	12638	1093	6890	0	0	11740	3608
0	8676	0	0	0	0	0	0	0	25727
0	17106	7689	5068	0	5276	0	0	0	21752
0	92	0	0	3510	0	0	0	0	0
383	18872	23676	5861	15433	29741	0	16449	4187	19474
0	0	0	890	0	0	0	0	0	876
11150	8783	13807	15444	5558	20098	9555	0	8527	14962
0	0	24840	10735	0	0	0	0	0	26334
0	0	24841	10726	0	0	0	0	0	26333
909	0	24664	6325	0	0	0	0	6154	22638
3039	18671	15986	23305	15598	8313	783	17699	5688	17200
3922	11140	6280	4933	9941	22696	5012	3666	5515	10430
0	0	0	12034	0	0	0	0	0	22231
5208	0	12222	19879	0	30740	0	0	0	9478
0	3000	2326	1464	274	0	0	0	0	0
0	3369	3560	12491	0	4822	0	0	0	3039
0	0	0	24002	0	0	0	0	0	24942
16662	14729	23007	1132	12669	16331	1773	14109	3666	1307
11750	13858	8264	8201	14359	26	0	15175	14467	1350
423	17274	8278	24833	15098	1672	1876	14308	4103	19869
0	0	10748	0	0	23195	0	9938	0	0
0	0	25201	0	0	0	0	0	0	25804
0	0	15780	672	0	0	0	0	0	475
0	0	15777	671	0	0	0	0	0	474
2234	9090	19385	23990	6982	21610	12182	9092	5613	24929
14312	3496	19180	8711	4787	1060	10372	9003	371	3804
5209	0	12221	0	0	30741	0	0	0	9523
14809	2238	1603	20271	1753	11078	6984	8102	7982	10657
414	17277	8283	24832	15097	2334	0	0	0	19855
0	0	0	0	8077	8789	0	0	0	29380
13439	425	1907	10827	2782	0	6580	0	894	3817
0	0	0	10825	0	0	0	0	0	3816
0	0	0	10824	0	0	0	0	0	3815
0	0	0	10823	0	0	0	0	0	3814
0	0	0	10822	0	0	0	0	0	3813
0	0	0	10821	0	0	0	0	0	3812
0	0	26491	0	0	1524	0	14143	0	0
13989	5013	5745	20325	1681	3847	0	5253	11277	9968
417	17270	8276	24834	15093	1674	0	0	0	19856
15137	297	2121	11341	913	1377	8811	59	14491	6316
0	0	0	24003	0	0	0	0	0	24946
9175	18406	892	21720	15814	0	588	0	6289	21669
8776	6716	22709	3329	5555	20610	0	0	11653	27228
11749	0	8266	8200	0	1551	0	0	0	1349
2701	6799	0	24011	0	19488	10147	0	0	25993
8081	11178	14249	23157	10657	17050	3516	1670	2483	30991
16014	1418	4100	11839	49	6885	7208	6381	11990	2391
0	0	0	14717	0	0	0	0	0	27459
10486	2563	22835	0	2652	2694	5738	6139	224	13930
0	0	9597	0	0	0	0	867	0	0
13571	0	4956	15949	3342	9506	0	63	11388	10397
0	295	24107	0	0	0	0	0	0	0
15844	845	26260	20282	4161	0	8816	5190	11311	9883
0	0	2346	0	0	29480	0	0	0	30000
13552	14085	14744	15827	13784	25230	1574	15169	10353	10901
0	0	0	12044	0	0	0	0	0	22229
0	0	1811	12173	0	26702	0	0	0	3692
415	0	8277	24831	0	12038	0	0	0	19851
0	0	27088	0	18339	0	0	0	0	0
14687	0	0	2947	0	0	0	0	14002	1042
579	0	18613	337	0	0	0	0	6004	18643
9638	0	0	16819	1384	6222	0	0	0	27973
14597	1160	6253	17805	1780	13133	0	5845	14018	6179
0	0	8759	0	17364	2354	0	0	0	15964
14841	5141	6770	12211	1932	10474	8736	7047	7536	10461
13325	15980	24593	2766	0	7136	761	0	3974	6639
10914	10810	27264	1315	10057	14494	3504	15936	6948	27171
0	0	0	14714	0	0	0	0	0	27458
0	0	6254	17813	0	13134	0	0	0	6178
0	0	6256	17812	0	23881	0	0	0	6177
0	0	6257	17811	0	0	0	0	0	6176
0	0	6258	17810	0	0	0	0	0	6175
0	0	0	17809	0	0	0	0	0	6174
0	0	0	17808	0	0	0	0	0	6173
0	0	0	17807	0	0	0	0	0	6172
0	0	0	17806	0	0	0	0	0	6171
4871	13154	12600	10020	0	0	0	0	14267	8416
7389	0	9388	0	0	17293	0	3918	0	0
4502	10332	873	5438	11989	9146	0	2106	13704	21775
9808	5459	13397	1405	7166	15516	9787	4666	2068	20620
0	0	8757	0	0	8305	0	0	0	15963
0	0	0	23566	0	0	0	0	0	15400
416	0	8270	24835	0	25993	0	0	0	19861
0	6465	22405	13797	5142	20454	7294	10580	5845	16595
12691	14256	9847	2425	0	11716	0	16931	13304	361
0	19208	19739	0	18150	24349	0	0	0	0
0	0	4905	18296	2590	0	0	0	4324	28263
0	17770	744	0	16632	26133	1977	15200	0	0
384	18876	23682	5862	0	29742	0	0	0	19475
0	0	16663	10131	0	0	0	0	0	0
0	11841	17141	21936	11469	17845	0	0	0	9045
0	0	17142	21935	11456	4039	0	0	0	9035
0	0	17143	21934	11462	27248	0	0	0	9026
2539	8332	11438	24127	8062	4219	11255	10089	2195	16683
421	0	8272	24836	0	1673	0	0	0	19866
7649	0	0	9887	0	20093	0	0	12959	15997
0	0	1814	12175	0	26695	0	0	0	3693
0	0	3356	0	0	0	0	0	0	27346
0	0	15467	0	0	0	0	1613	0	0
12730	14227	13550	2486	14452	14350	1613	15921	12834	8124
0	0	4904	18295	0	0	0	0	0	28264
4461	11902	17383	22017	9648	13377	0	1098	2953	13484
7381	5748	6408	10201	18365	18204	0	5973	8453	27596
13300	13784	24589	2996	13137	7264	452	13824	13982	1115
88	17254	0	23826	0	25614	0	0	0	22080
0	0	0	2919	0	0	0	0	2465	0
0	0	24594	2767	0	7139	0	0	0	6638
12796	11284	17297	14475	9454	0	7	0	978	14224
0	0	3559	12496	0	4821	0	0	0	3040
7582	0	0	0	0	0	0	0	6206	7817
2786	0	0	13650	0	0	0	0	2588	0
0	0	0	19937	9603	0	5000	0	0	21365
3462	0	14146	22046	0	0	0	0	10493	9013
12085	14630	16068	658	14745	20029	1995	0	10257	1470
760	0	1801	13396	2253	15920	0	4970	1411	19954
0	0	25477	0	0	28775	0	3244	0	0
16308	9360	20889	11789	0	0	0	0	0	2946
0	0	0	0	0	0	0	0	5004	10065
12449	14668	23911	7557	14836	25348	7838	15378	10079	5780
0	0	23902	3060	0	0	0	0	0	12764
4265	0	0	4830	0	0	0	0	8644	10998
0	0	0	0	11695	0	3780	0	0	0
16310	9356	0	0	0	0	0	0	0	2944
16309	0	0	0	0	0	0	0	0	2943
420	0	8275	24838	0	15281	0	0	0	19860
15554	14456	1187	11473	14845	515	1784	15473	650	3590
5742	2247	3848	21441	1591	148	5788	5927	8882	11494
0	14661	23910	7556	0	25347	0	0	0	5776
2137	0	0	13773	0	0	0	0	9160	24617
14470	2695	5991	11834	1615	16182	7478	6218	3752	10535
15508	0	7119	11213	0	0	0	0	12065	2028
0	0	3565	12498	0	30682	0	0	0	3044
4385	10225	12536	0	9369	28806	0	4253	0	29240
0	0	7620	528	0	0	0	0	0	22584
0	3800	5907	0	4412	23749	0	0	0	28532
9567	0	3714	3614	0	0	7177	6295	11695	30726
8668	0	8773	14498	0	0	0	13135	0	21592
0	14115	18126	0	14730	4992	0	0	0	10963
14041	12807	20523	19083	10498	16335	4600	12092	2221	2413
0	0	7617	526	0	0	0	0	0	22580
10132	0	19616	0	0	8501	0	0	0	0
8777	0	22711	3328	0	0	0	0	0	27227
4438	11278	6290	22027	9039	29691	0	3687	10466	26409
10594	6282	11653	4102	6405	14591	10749	10106	8980	21190
14127	15549	16993	7880	0	3185	2822	3094	12778	5303
0	15556	16994	7879	0	3186	0	0	0	5300
0	0	0	7878	0	3187	0	0	0	5297
8669	0	8774	14499	0	22316	0	0	0	21591
12872	0	0	7509	0	0	0	0	152	5541
8590	18403	24628	20601	0	23789	0	0	0	21757
0	0	24580	0	13077	0	0	15886	0	0
10983	2749	2358	2975	1478	29360	8795	6181	6943	27193
0	9340	10756	0	4850	15293	0	8713	0	0
10068	6204	10579	1415	8326	0	9769	12070	6901	20617
424	0	8274	24837	0	25994	0	0	0	19852
5203	0	12223	0	0	2953	0	0	0	9538
6404	13065	13123	20436	10434	10581	8917	2926	11520	7810
1300	6886	11740	11055	6452	14693	12100	0	6673	10278
0	0	0	8239	0	0	0	0	0	8224
14330	16269	9844	997	12438	331	657	16937	0	1428
0	16271	9845	996	0	0	0	0	0	1427
0	0	9846	995	0	0	0	0	0	1426
0	0	0	994	0	0	0	0	0	1425
0	12274	26334	0	10557	28766	0	0	0	0
16487	4514	4012	12505	1007	29977	6616	6396	12093	3662
4363	13146	10159	22011	9475	1238	5083	0	3009	6412
0	4729	5759	1943	3464	0	0	0	1093	20459
0	0	8755	0	0	30248	0	0	0	15958
0	0	26076	0	0	0	0	1764	0	0
0	0	0	17071	0	0	0	0	6051	30800
0	0	0	0	0	30758	8134	0	0	0
605	113	1942	412	1218	28687	6759	6781	13454	18538
6252	0	12610	18972	0	0	0	0	11494	7781
0	0	1878	0	0	29925	0	0	0	0
11096	5406	22554	16164	6071	11886	0	0	803	17306
11576	14445	170	8012	13357	5247	1186	15946	10232	4803
12901	0	2593	2737	0	7746	2726	6960	13305	388
6097	0	26669	19238	0	0	0	0	0	0
11489	4346	24835	1672	2763	10251	6804	6746	6826	29257
0	0	2468	19320	0	0	0	0	0	468
0	0	0	19319	0	0	0	0	0	459
10131	0	19610	0	0	0	0	0	0	0
1299	6879	0	11056	0	1625	0	0	0	0
0	0	0	0	8072	16112	0	0	0	29376
0	0	0	8298	0	0	0	0	0	17993
0	0	0	8289	0	0	0	0	0	17992
0	0	0	8240	0	0	0	0	0	8225
4046	0	25599	0	0	28359	0	0	0	1637
10449	0	0	17194	0	0	0	0	6074	28800
0	0	0	17193	0	0	0	0	0	28799
5201	0	0	0	0	6907	0	9551	0	9577
0	0	258	0	0	0	0	13609	0	0
15540	4689	6845	12639	1071	17454	0	0	0	3607
12705	15501	18479	772	13740	18335	854	17718	3635	888
15801	2594	2514	12213	2303	4780	8244	6809	459	3312
15781	0	0	2584	0	0	0	0	14005	1030
0	10606	12944	12779	11258	10199	0	0	0	0
0	10597	0	0	11253	10200	0	0	0	0
0	7894	0	0	5499	25519	0	0	0	0
2674	5931	26926	19	8335	26353	10720	9267	2151	26291
0	0	16265	0	0	29755	0	0	0	26356
15534	0	0	18672	0	0	0	0	0	12793
9076	7079	19213	2153	0	0	11842	9027	14156	27630
2769	0	186	17344	0	0	0	15291	13917	25506
0	19490	26973	0	17640	0	0	1854	0	0
0	851	26246	20283	4152	0	0	0	0	9882
3895	12460	9733	9997	10985	29750	3689	3602	0	31896
4162	0	0	21904	0	0	0	0	10508	19785
0	0	4899	18292	0	24325	0	0	0	0
10891	574	3216	17013	2233	22839	6496	5068	1186	27110
11843	14752	9946	8075	14215	4112	0	16134	0	4627
0	14748	9947	8074	14223	4113	0	0	0	4626
0	0	9948	8072	14220	13930	666	0	0	4625
0	0	9950	8071	0	15087	0	0	0	4624
0	0	9949	8070	0	25079	0	0	0	4623
0	0	20513	0	0	0	0	10381	0	0
13858	0	0	19307	0	14926	0	0	0	7595
14058	15271	27366	2907	12706	3195	1840	1846	40	6684
